feature_prc,features_elimination_prc,epsilon_factor,dist_functions,accuracy,round_time
0.5,0.5,"[10, 100]",wasserstein,0.481,0.8411
0.5,0.5,"[25, 50]",wasserstein,0.481,0.857665
0.5,0.5,"[50, 25]",wasserstein,0.481,0.836125
0.5,0.0,"[25, 25]","['wasserstein', 'hellinger']",0.48,6.253386
0.5,0.0,"[25, 50]","['wasserstein', 'hellinger']",0.48,6.196226
0.5,0.2,"[25, 25]","['wasserstein', 'hellinger']",0.48,6.21657
0.5,0.2,"[25, 50]","['wasserstein', 'hellinger']",0.48,6.246014
0.5,0.35,"[25, 25]","['wasserstein', 'hellinger']",0.48,6.249388
0.5,0.35,"[25, 50]","['wasserstein', 'hellinger']",0.48,6.24942
0.5,0.5,"[25, 25]","['wasserstein', 'hellinger']",0.48,6.259815
0.5,0.5,"[25, 50]","['wasserstein', 'hellinger']",0.48,6.249212
0.5,0.0,"[25, 25]",jm,0.478,0.707287
0.5,0.0,"[25, 25]","['jm', 'hellinger']",0.478,6.224928
0.5,0.0,"[50, 50]","['wasserstein', 'hellinger']",0.478,6.194052
0.5,0.0,"[25, 50]",jm,0.478,0.71417
0.5,0.0,"[25, 50]","['jm', 'hellinger']",0.478,6.245629
0.5,0.0,"[50, 25]","['wasserstein', 'hellinger']",0.478,6.202844
0.5,0.2,"[25, 25]",jm,0.478,0.714927
0.5,0.2,"[25, 25]","['jm', 'hellinger']",0.478,6.20609
0.5,0.2,"[50, 50]","['wasserstein', 'hellinger']",0.478,6.239175
0.5,0.2,"[25, 50]",jm,0.478,0.716854
0.5,0.2,"[25, 50]","['jm', 'hellinger']",0.478,6.232918
0.5,0.2,"[50, 25]","['wasserstein', 'hellinger']",0.478,6.25571
0.5,0.35,"[25, 25]",jm,0.478,0.712479
0.5,0.35,"[25, 25]","['jm', 'hellinger']",0.478,6.255147
0.5,0.35,"[50, 50]","['wasserstein', 'hellinger']",0.478,6.239677
0.5,0.35,"[25, 50]",jm,0.478,0.733205
0.5,0.35,"[25, 50]","['jm', 'hellinger']",0.478,6.237838
0.5,0.35,"[50, 25]","['wasserstein', 'hellinger']",0.478,6.283826
0.5,0.5,"[25, 25]",jm,0.478,0.719038
0.5,0.5,"[25, 25]","['jm', 'hellinger']",0.478,6.247066
0.5,0.5,"[50, 50]","['wasserstein', 'hellinger']",0.478,6.289036
0.5,0.5,"[25, 50]",jm,0.478,0.718599
0.5,0.5,"[25, 50]","['jm', 'hellinger']",0.478,6.251932
0.5,0.5,"[50, 25]","['wasserstein', 'hellinger']",0.478,6.241173
0.5,0.0,"[50, 50]",hellinger,0.476,0.692431
0.5,0.0,"[10, 100]",jm,0.476,0.708483
0.5,0.0,"[50, 25]",hellinger,0.476,0.689382
0.5,0.2,"[50, 50]",hellinger,0.476,0.690945
0.5,0.2,"[10, 100]",jm,0.476,0.723854
0.5,0.2,"[50, 25]",hellinger,0.476,0.701582
0.5,0.35,"[50, 50]",hellinger,0.476,0.704739
0.5,0.35,"[10, 100]",jm,0.476,0.709405
0.5,0.35,"[50, 25]",hellinger,0.476,0.789241
0.5,0.5,"[50, 50]",hellinger,0.476,0.697359
0.5,0.5,"[10, 100]",jm,0.476,0.708451
0.5,0.5,"[50, 25]",hellinger,0.476,0.699786
0.5,0.0,"[100, 10]","['jm', 'hellinger']",0.475,6.218491
0.5,0.0,"[10, 100]",hellinger,0.475,0.698001
0.5,0.2,"[100, 10]","['jm', 'hellinger']",0.475,6.253429
0.5,0.2,"[10, 100]",hellinger,0.475,0.70991
0.5,0.35,"[100, 10]","['jm', 'hellinger']",0.475,6.222554
0.5,0.35,"[10, 100]",hellinger,0.475,0.697549
0.5,0.5,"[100, 10]","['jm', 'hellinger']",0.475,6.28853
0.5,0.5,"[10, 100]",hellinger,0.475,0.697919
0.5,0.0,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.471,6.559798
0.5,0.2,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.471,6.574563
0.5,0.35,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.471,6.591874
0.5,0.5,"[100, 10]","['wasserstein', 'jm', 'hellinger']",0.471,6.59079
0.5,0.0,"[100, 10]","['wasserstein', 'hellinger']",0.461,6.243528
0.5,0.2,"[100, 10]","['wasserstein', 'hellinger']",0.461,6.28417
0.5,0.35,"[100, 10]","['wasserstein', 'hellinger']",0.461,6.239697
0.5,0.5,"[100, 10]","['wasserstein', 'hellinger']",0.461,6.261672
